,index,Aboard,Fatalities,Ground
2726,2726,346.0,346.0,0.0
2727,2727,18.0,18.0,0.0
2728,2728,4.0,4.0,0.0
2729,2729,36.0,36.0,0.0
2730,2730,96.0,15.0,0.0
2731,2731,84.0,78.0,0.0
2732,2732,11.0,11.0,0.0
2733,2733,107.0,107.0,0.0
2734,2734,115.0,1.0,0.0
2735,2735,118.0,118.0,0.0
2736,2736,12.0,6.0,0.0
2737,2737,24.0,22.0,0.0
2738,2738,3.0,3.0,0.0
2739,2739,3.0,3.0,0.0
2740,2740,29.0,29.0,0.0
2741,2741,2.0,2.0,0.0
2742,2742,44.0,44.0,0.0
2743,2743,39.0,19.0,0.0
2744,2744,5.0,5.0,0.0
2745,2745,3.0,3.0,0.0
2746,2746,5.0,5.0,0.0
2747,2747,11.0,5.0,0.0
2748,2748,9.0,9.0,0.0
2749,2749,60.0,47.0,0.0
2750,2750,27.0,27.0,0.0
2751,2751,4.0,4.0,0.0
2752,2752,49.0,48.0,0.0
2753,2753,7.0,7.0,0.0
2754,2754,31.0,31.0,0.0
2755,2755,39.0,35.0,0.0
2756,2756,88.0,88.0,0.0
2757,2757,82.0,70.0,0.0
2758,2758,75.0,75.0,0.0
2759,2759,5.0,5.0,0.0
2760,2760,2.0,2.0,0.0
2761,2761,6.0,6.0,0.0
2762,2762,2.0,2.0,0.0
2763,2763,3.0,3.0,0.0
2764,2764,6.0,6.0,0.0
2765,2765,6.0,6.0,0.0
2766,2766,8.0,5.0,0.0
2767,2767,8.0,1.0,0.0
2768,2768,2.0,2.0,0.0
2769,2769,4.0,2.0,0.0
2770,2770,3.0,2.0,0.0
2771,2771,3.0,3.0,0.0
2772,2772,4.0,4.0,0.0
2773,2773,2.0,2.0,0.0
2774,2774,34.0,32.0,0.0
2775,2775,3.0,3.0,0.0
2776,2776,4.0,4.0,0.0
2777,2777,8.0,1.0,0.0
2778,2778,24.0,2.0,0.0
2779,2779,157.0,59.0,0.0
2780,2780,4.0,4.0,0.0
2781,2781,3.0,3.0,0.0
2782,2782,92.0,92.0,0.0
2783,2783,191.0,191.0,0.0
2784,2784,5.0,5.0,0.0
2785,2785,54.0,54.0,0.0
2786,2786,7.0,7.0,0.0
2787,2787,77.0,77.0,0.0
2788,2788,6.0,4.0,0.0
2789,2789,33.0,33.0,0.0
2790,2790,61.0,61.0,0.0
2791,2791,9.0,9.0,0.0
2792,2792,4.0,3.0,0.0
2793,2793,12.0,12.0,0.0
2794,2794,21.0,21.0,0.0
2795,2795,14.0,14.0,0.0
2796,2796,5.0,5.0,0.0
2797,2797,9.0,9.0,0.0
2798,2798,16.0,16.0,0.0
2799,2799,42.0,42.0,0.0
2800,2800,30.0,1.0,0.0
2801,2801,2.0,2.0,0.0
2802,2802,16.0,5.0,0.0
2803,2803,33.0,32.0,0.0
2804,2804,40.0,40.0,0.0
2805,2805,3.0,3.0,0.0
2806,2806,5.0,5.0,0.0
2807,2807,15.0,15.0,0.0
2808,2808,4.0,2.0,0.0
2809,2809,26.0,26.0,0.0
2810,2810,55.0,55.0,0.0
2811,2811,6.0,5.0,0.0
2812,2812,16.0,16.0,0.0
2813,2813,330.0,155.0,0.0
2814,2814,3.0,3.0,0.0
2815,2815,4.0,2.0,0.0
2816,2816,6.0,3.0,0.0
2817,2817,2.0,2.0,0.0
2818,2818,6.0,6.0,0.0
2819,2819,23.0,23.0,0.0
2820,2820,64.0,1.0,0.0
2821,2821,15.0,1.0,3.0
2822,2822,124.0,113.0,0.0
2823,2823,2.0,2.0,0.0
2824,2824,3.0,3.0,0.0
2825,2825,8.0,8.0,0.0
2826,2826,10.0,10.0,0.0
2827,2827,4.0,2.0,0.0
2828,2828,2.0,2.0,0.0
2829,2829,4.0,4.0,0.0
2830,2830,41.0,41.0,0.0
2831,2831,6.0,6.0,0.0
2832,2832,76.0,28.0,0.0
2833,2833,188.0,188.0,0.0
2834,2834,20.0,20.0,0.0
2835,2835,131.0,0.0,0.0
2836,2836,28.0,28.0,0.0
2837,2837,128.0,126.0,0.0
2838,2838,4.0,2.0,0.0
2839,2839,20.0,20.0,0.0
2840,2840,32.0,10.0,0.0
2841,2841,34.0,26.0,0.0
2842,2842,9.0,1.0,0.0
2843,2843,61.0,25.0,1.0
2844,2844,60.0,60.0,0.0
2845,2845,7.0,7.0,0.0
2846,2846,4.0,4.0,0.0
2847,2847,11.0,11.0,0.0
2848,2848,2.0,2.0,0.0
2849,2849,67.0,67.0,0.0
2850,2850,120.0,75.0,0.0
2851,2851,9.0,9.0,0.0
2852,2852,4.0,4.0,0.0
2853,2853,22.0,15.0,0.0
2854,2854,19.0,19.0,0.0
2855,2855,6.0,6.0,5.0
2856,2856,48.0,3.0,0.0
2857,2857,20.0,20.0,0.0
2858,2858,6.0,6.0,0.0
2859,2859,2.0,2.0,0.0
2860,2860,9.0,9.0,0.0
2861,2861,9.0,9.0,0.0
2862,2862,82.0,82.0,0.0
2863,2863,61.0,61.0,0.0
2864,2864,6.0,6.0,0.0
2865,2865,4.0,4.0,0.0
2866,2866,7.0,7.0,0.0
2867,2867,13.0,13.0,0.0
2868,2868,3.0,3.0,0.0
2869,2869,10.0,7.0,0.0
2870,2870,42.0,34.0,0.0
2871,2871,40.0,40.0,0.0
2872,2872,11.0,9.0,0.0
2873,2873,6.0,6.0,0.0
2874,2874,2.0,2.0,0.0
2875,2875,3.0,3.0,0.0
2876,2876,7.0,7.0,0.0
2877,2877,4.0,3.0,0.0
2878,2878,6.0,3.0,0.0
2879,2879,24.0,24.0,0.0
2880,2880,11.0,5.0,0.0
2881,2881,9.0,6.0,0.0
2882,2882,22.0,19.0,0.0
2883,2883,120.0,120.0,7.0
2884,2884,4.0,4.0,0.0
2885,2885,2.0,2.0,0.0
2886,2886,5.0,5.0,0.0
2887,2887,16.0,5.0,0.0
2888,2888,50.0,1.0,0.0
2889,2889,7.0,7.0,0.0
2890,2890,2.0,2.0,0.0
2891,2891,34.0,34.0,0.0
2892,2892,6.0,6.0,0.0
2893,2893,12.0,12.0,0.0
2894,2894,5.0,5.0,0.0
2895,2895,88.0,37.0,0.0
2896,2896,11.0,11.0,0.0
2897,2897,10.0,4.0,0.0
2898,2898,50.0,50.0,0.0
2899,2899,17.0,17.0,0.0
2900,2900,52.0,52.0,0.0
2901,2901,6.0,6.0,0.0
2902,2902,87.0,14.0,3.0
2903,2903,46.0,46.0,0.0
2904,2904,45.0,45.0,1.0
2905,2905,12.0,12.0,0.0
2906,2906,2.0,2.0,0.0
2907,2907,258.0,7.0,0.0
2908,2908,17.0,17.0,0.0
2909,2909,5.0,5.0,0.0
2910,2910,3.0,2.0,0.0
2911,2911,79.0,76.0,0.0
2912,2912,4.0,3.0,0.0
2913,2913,5.0,5.0,0.0
2914,2914,33.0,11.0,0.0
2915,2915,59.0,59.0,0.0
2916,2916,3.0,3.0,0.0
2917,2917,6.0,6.0,0.0
2918,2918,27.0,23.0,0.0
2919,2919,18.0,18.0,0.0
2920,2920,20.0,1.0,0.0
2921,2921,68.0,68.0,0.0
2922,2922,10.0,10.0,0.0
2923,2923,90.0,90.0,0.0
2924,2924,176.0,176.0,0.0
2925,2925,154.0,154.0,0.0
2926,2926,19.0,1.0,0.0
2927,2927,4.0,4.0,0.0
2928,2928,20.0,15.0,0.0
2929,2929,4.0,4.0,0.0
2930,2930,73.0,73.0,0.0
2931,2931,4.0,4.0,0.0
2932,2932,95.0,95.0,0.0
2933,2933,3.0,3.0,113.0
2934,2934,4.0,4.0,0.0
2935,2935,32.0,32.0,0.0
2936,2936,6.0,2.0,0.0
2937,2937,38.0,29.0,0.0
2938,2938,2.0,2.0,0.0
2939,2939,5.0,5.0,0.0
2940,2940,6.0,6.0,0.0
2941,2941,72.0,72.0,0.0
2942,2942,2.0,2.0,0.0
2943,2943,10.0,3.0,0.0
2944,2944,55.0,48.0,0.0
2945,2945,53.0,53.0,19.0
2946,2946,6.0,6.0,0.0
2947,2947,19.0,19.0,0.0
2948,2948,4.0,4.0,0.0
2949,2949,96.0,96.0,0.0
2950,2950,5.0,5.0,0.0
2951,2951,12.0,12.0,0.0
2952,2952,22.0,22.0,0.0
2953,2953,2.0,1.0,0.0
2954,2954,6.0,6.0,0.0
2955,2955,5.0,5.0,0.0
2956,2956,77.0,77.0,0.0
2957,2957,10.0,4.0,0.0
2958,2958,21.0,20.0,0.0
2959,2959,44.0,44.0,0.0
2960,2960,4.0,2.0,0.0
2961,2961,3.0,3.0,0.0
2962,2962,5.0,5.0,0.0
2963,2963,644.0,583.0,0.0
2964,2964,23.0,15.0,0.0
2965,2965,27.0,8.0,0.0
2966,2966,85.0,62.0,8.0
2967,2967,35.0,35.0,0.0
2968,2968,21.0,21.0,0.0
2969,2969,28.0,28.0,0.0
2970,2970,54.0,54.0,0.0
2971,2971,9.0,9.0,0.0
2972,2972,6.0,6.0,0.0
2973,2973,25.0,4.0,1.0
2974,2974,70.0,68.0,1.0
2975,2975,3.0,3.0,0.0
2976,2976,18.0,18.0,0.0
2977,2977,15.0,5.0,0.0
2978,2978,16.0,16.0,0.0
2979,2979,7.0,6.0,0.0
2980,2980,30.0,30.0,0.0
2981,2981,5.0,5.0,0.0
2982,2982,4.0,1.0,0.0
2983,2983,82.0,38.0,0.0
2984,2984,40.0,25.0,0.0
2985,2985,5.0,5.0,0.0
2986,2986,2.0,2.0,0.0
2987,2987,6.0,6.0,0.0
2988,2988,4.0,4.0,0.0
2989,2989,4.0,4.0,0.0
2990,2990,3.0,3.0,0.0
2991,2991,3.0,3.0,0.0
2992,2992,2.0,2.0,0.0
2993,2993,4.0,4.0,0.0
2994,2994,3.0,3.0,0.0
2995,2995,33.0,33.0,0.0
2996,2996,13.0,13.0,0.0
2997,2997,19.0,19.0,0.0
2998,2998,4.0,4.0,0.0
2999,2999,20.0,20.0,0.0
3000,3000,53.0,29.0,0.0
3001,3001,6.0,6.0,0.0
3002,3002,79.0,34.0,0.0
3003,3003,7.0,7.0,0.0
3004,3004,2.0,2.0,0.0
3005,3005,26.0,6.0,0.0
3006,3006,37.0,24.0,0.0
3007,3007,,1.0,0.0
3008,3008,13.0,13.0,0.0
3009,3009,164.0,131.0,0.0
3010,3010,5.0,5.0,0.0
3011,3011,2.0,2.0,0.0
3012,3012,79.0,46.0,0.0
3013,3013,34.0,34.0,0.0
3014,3014,2.0,2.0,0.0
3015,3015,165.0,59.0,0.0
3016,3016,100.0,100.0,0.0
3017,3017,19.0,17.0,0.0
3018,3018,23.0,17.0,0.0
3019,3019,13.0,13.0,0.0
3020,3020,29.0,29.0,0.0
3021,3021,2.0,2.0,0.0
3022,3022,57.0,36.0,0.0
3023,3023,3.0,3.0,0.0
3024,3024,10.0,5.0,0.0
3025,3025,8.0,8.0,0.0
3026,3026,2.0,2.0,0.0
3027,3027,10.0,10.0,0.0
3028,3028,24.0,24.0,0.0
3029,3029,213.0,213.0,0.0
3030,3030,2.0,2.0,0.0
3031,3031,2.0,2.0,0.0
3032,3032,14.0,14.0,0.0
3033,3033,14.0,2.0,0.0
3034,3034,44.0,44.0,0.0
3035,3035,17.0,17.0,0.0
3036,3036,49.0,42.0,0.0
3037,3037,4.0,4.0,0.0
3038,3038,3.0,3.0,0.0
3039,3039,7.0,7.0,0.0
3040,3040,200.0,2.0,0.0
3041,3041,6.0,2.0,0.0
3042,3042,18.0,18.0,0.0
3043,3043,47.0,47.0,0.0
3044,3044,2.0,2.0,0.0
3045,3045,2.0,2.0,0.0
3046,3046,73.0,73.0,0.0
3047,3047,6.0,6.0,0.0
3048,3048,48.0,48.0,0.0
3049,3049,4.0,4.0,0.0
3050,3050,6.0,3.0,0.0
3051,3051,9.0,2.0,0.0
3052,3052,109.0,2.0,0.0
3053,3053,9.0,9.0,0.0
3054,3054,10.0,10.0,0.0
3055,3055,12.0,8.0,0.0
3056,3056,6.0,6.0,0.0
3057,3057,58.0,3.0,0.0
3058,3058,13.0,13.0,0.0
3059,3059,134.0,4.0,0.0
3060,3060,10.0,10.0,0.0
3061,3061,107.0,2.0,0.0
3062,3062,18.0,18.0,0.0
3063,3063,11.0,5.0,0.0
3064,3064,18.0,18.0,0.0
3065,3065,12.0,12.0,0.0
3066,3066,6.0,6.0,0.0
3067,3067,14.0,14.0,0.0
3068,3068,10.0,10.0,0.0
3069,3069,11.0,4.0,0.0
3070,3070,13.0,11.0,0.0
3071,3071,17.0,15.0,0.0
3072,3072,56.0,38.0,0.0
3073,3073,6.0,6.0,0.0
3074,3074,21.0,18.0,0.0
3075,3075,3.0,3.0,0.0
3076,3076,28.0,21.0,12.0
3077,3077,3.0,3.0,0.0
3078,3078,3.0,3.0,0.0
3079,3079,137.0,137.0,7.0
3080,3080,6.0,6.0,0.0
3081,3081,15.0,15.0,0.0
3082,3082,44.0,2.0,0.0
3083,3083,38.0,38.0,0.0
3084,3084,7.0,2.0,0.0
3085,3085,11.0,11.0,0.0
3086,3086,26.0,26.0,0.0
3087,3087,4.0,4.0,0.0
3088,3088,9.0,9.0,0.0
3089,3089,18.0,18.0,0.0
3090,3090,2.0,2.0,0.0
3091,3091,262.0,183.0,0.0
3092,3092,2.0,2.0,0.0
3093,3093,20.0,15.0,0.0
3094,3094,77.0,77.0,1.0
3095,3095,27.0,27.0,0.0
3096,3096,5.0,5.0,0.0
3097,3097,3.0,3.0,0.0
3098,3098,22.0,2.0,0.0
3099,3099,10.0,10.0,0.0
3100,3100,132.0,1.0,3.0
3101,3101,2.0,2.0,0.0
3102,3102,7.0,2.0,0.0
3103,3103,129.0,108.0,0.0
3104,3104,10.0,10.0,0.0
3105,3105,189.0,10.0,0.0
3106,3106,5.0,5.0,0.0
3107,3107,13.0,13.0,0.0
3108,3108,3.0,3.0,0.0
3109,3109,6.0,4.0,0.0
3110,3110,23.0,14.0,0.0
3111,3111,6.0,5.0,0.0
3112,3112,3.0,3.0,0.0
3113,3113,18.0,18.0,0.0
3114,3114,25.0,2.0,0.0
3115,3115,59.0,59.0,0.0
3116,3116,4.0,2.0,0.0
3117,3117,5.0,5.0,0.0
3118,3118,3.0,3.0,0.0
3119,3119,3.0,3.0,0.0
3120,3120,8.0,8.0,0.0
3121,3121,4.0,4.0,0.0
3122,3122,4.0,4.0,0.0
3123,3123,7.0,3.0,0.0
3124,3124,64.0,45.0,0.0
3125,3125,12.0,12.0,32.0
3126,3126,106.0,86.0,0.0
3127,3127,29.0,29.0,0.0
3128,3128,5.0,4.0,0.0
3129,3129,7.0,2.0,0.0
3130,3130,10.0,10.0,0.0
3131,3131,24.0,17.0,0.0
3132,3132,3.0,3.0,0.0
3133,3133,11.0,1.0,0.0
3134,3134,18.0,3.0,0.0
3135,3135,57.0,57.0,0.0
3136,3136,4.0,4.0,0.0
3137,3137,271.0,271.0,2.0
3138,3138,9.0,7.0,0.0
3139,3139,3.0,3.0,0.0
3140,3140,12.0,12.0,0.0
3141,3141,18.0,17.0,0.0
3142,3142,27.0,27.0,0.0
3143,3143,2.0,2.0,0.0
3144,3144,10.0,1.0,0.0
3145,3145,61.0,61.0,0.0
3146,3146,7.0,7.0,0.0
3147,3147,9.0,9.0,0.0
3148,3148,3.0,3.0,0.0
3149,3149,6.0,6.0,0.0
3150,3150,21.0,8.0,0.0
3151,3151,47.0,17.0,0.0
3152,3152,3.0,1.0,0.0
3153,3153,14.0,14.0,0.0
3154,3154,45.0,45.0,0.0
3155,3155,6.0,6.0,0.0
3156,3156,3.0,3.0,0.0
3157,3157,5.0,5.0,0.0
3158,3158,178.0,178.0,0.0
3159,3159,1.0,1.0,3.0
3160,3160,16.0,11.0,0.0
3161,3161,63.0,63.0,0.0
3162,3162,9.0,9.0,0.0
3163,3163,43.0,40.0,0.0
3164,3164,10.0,10.0,0.0
3165,3165,6.0,6.0,0.0
3166,3166,12.0,12.0,0.0
3167,3167,31.0,31.0,0.0
3168,3168,9.0,4.0,0.0
3169,3169,5.0,5.0,0.0
3170,3170,16.0,2.0,0.0
3171,3171,3.0,3.0,0.0
3172,3172,8.0,8.0,0.0
3173,3173,156.0,14.0,0.0
3174,3174,4.0,4.0,0.0
3175,3175,2.0,2.0,0.0
3176,3176,10.0,10.0,0.0
3177,3177,10.0,10.0,0.0
3178,3178,88.0,72.0,1.0
3179,3179,3.0,3.0,0.0
3180,3180,7.0,5.0,0.0
3181,3181,3.0,3.0,0.0
3182,3182,78.0,0.0,0.0
3183,3183,5.0,3.0,0.0
3184,3184,3.0,3.0,0.0
3185,3185,4.0,3.0,0.0
3186,3186,156.0,156.0,0.0
3187,3187,257.0,257.0,0.0
3188,3188,9.0,9.0,0.0
3189,3189,4.0,4.0,0.0
3190,3190,7.0,7.0,0.0
3191,3191,11.0,10.0,0.0
3192,3192,19.0,19.0,0.0
3193,3193,29.0,29.0,0.0
3194,3194,45.0,41.0,0.0
3195,3195,15.0,15.0,0.0
3196,3196,9.0,9.0,0.0
3197,3197,2.0,2.0,0.0
3198,3198,128.0,128.0,0.0
3199,3199,13.0,13.0,0.0
3200,3200,44.0,43.0,0.0
3201,3201,37.0,1.0,0.0
3202,3202,13.0,13.0,0.0
3203,3203,7.0,6.0,0.0
3204,3204,47.0,46.0,1.0
3205,3205,135.0,2.0,0.0
3206,3206,87.0,87.0,0.0
3207,3207,18.0,18.0,0.0
3208,3208,10.0,7.0,0.0
3209,3209,14.0,14.0,0.0
3210,3210,9.0,6.0,0.0
3211,3211,9.0,9.0,0.0
3212,3212,58.0,55.0,0.0
3213,3213,7.0,5.0,0.0
3214,3214,146.0,146.0,0.0
3215,3215,53.0,44.0,0.0
3216,3216,7.0,7.0,0.0
3217,3217,3.0,3.0,0.0
3218,3218,70.0,70.0,0.0
3219,3219,2.0,2.0,0.0
3220,3220,11.0,11.0,0.0
3221,3221,13.0,13.0,0.0
3222,3222,29.0,29.0,0.0
3223,3223,15.0,13.0,0.0
3224,3224,29.0,29.0,0.0
3225,3225,2.0,2.0,0.0
3226,3226,81.0,81.0,0.0
3227,3227,13.0,13.0,0.0
3228,3228,166.0,166.0,0.0
3229,3229,8.0,8.0,0.0
3230,3230,8.0,8.0,0.0
3231,3231,3.0,3.0,0.0
3232,3232,7.0,3.0,0.0
3233,3233,9.0,2.0,0.0
3234,3234,13.0,13.0,0.0
3235,3235,168.0,1.0,0.0
3236,3236,3.0,3.0,0.0
3237,3237,4.0,4.0,0.0
3238,3238,291.0,2.0,0.0
3239,3239,11.0,11.0,0.0
3240,3240,301.0,301.0,0.0
3241,3241,37.0,37.0,0.0
3242,3242,8.0,8.0,0.0
3243,3243,3.0,3.0,0.0
3244,3244,34.0,34.0,0.0
3245,3245,36.0,36.0,0.0
3246,3246,89.0,89.0,0.0
3247,3247,36.0,36.0,0.0
3248,3248,3.0,3.0,0.0
3249,3249,45.0,45.0,0.0
3250,3250,3.0,3.0,0.0
3251,3251,11.0,11.0,0.0
3252,3252,13.0,13.0,0.0
3253,3253,4.0,4.0,0.0
3254,3254,226.0,15.0,0.0
3255,3255,20.0,20.0,0.0
3256,3256,2.0,2.0,0.0
3257,3257,10.0,10.0,0.0
3258,3258,4.0,4.0,0.0
3259,3259,4.0,4.0,0.0
3260,3260,2.0,2.0,0.0
3261,3261,50.0,50.0,0.0
3262,3262,9.0,7.0,0.0
3263,3263,3.0,2.0,0.0
3264,3264,52.0,52.0,0.0
3265,3265,4.0,4.0,0.0
3266,3266,8.0,8.0,0.0
3267,3267,8.0,2.0,0.0
3268,3268,14.0,11.0,0.0
3269,3269,3.0,2.0,0.0
3270,3270,24.0,23.0,0.0
3271,3271,2.0,2.0,0.0
3272,3272,18.0,18.0,0.0
3273,3273,24.0,6.0,0.0
3274,3274,52.0,1.0,0.0
3275,3275,4.0,4.0,0.0
3276,3276,8.0,8.0,0.0
3277,3277,7.0,7.0,0.0
3278,3278,2.0,1.0,0.0
3279,3279,19.0,15.0,0.0
3280,3280,17.0,15.0,0.0
3281,3281,21.0,21.0,0.0
3282,3282,31.0,31.0,0.0
3283,3283,4.0,4.0,0.0
3284,3284,20.0,20.0,0.0
3285,3285,18.0,18.0,0.0
3286,3286,27.0,27.0,0.0
3287,3287,3.0,2.0,0.0
3288,3288,17.0,17.0,0.0
3289,3289,52.0,52.0,0.0
3290,3290,2.0,2.0,0.0
3291,3291,12.0,2.0,0.0
3292,3292,3.0,3.0,0.0
3293,3293,5.0,5.0,0.0
3294,3294,4.0,4.0,0.0
3295,3295,50.0,50.0,0.0
3296,3296,4.0,4.0,0.0
3297,3297,19.0,19.0,0.0
3298,3298,9.0,4.0,0.0
3299,3299,66.0,30.0,0.0
3300,3300,6.0,6.0,0.0
3301,3301,110.0,110.0,0.0
3302,3302,32.0,31.0,0.0
3303,3303,34.0,3.0,0.0
3304,3304,22.0,21.0,0.0
3305,3305,33.0,33.0,0.0
3306,3306,68.0,7.0,0.0
3307,3307,0.0,0.0,40.0
3308,3308,60.0,60.0,20.0
3309,3309,3.0,3.0,0.0
3310,3310,17.0,17.0,0.0
3311,3311,9.0,9.0,0.0
3312,3312,5.0,5.0,0.0
3313,3313,24.0,1.0,0.0
3314,3314,18.0,18.0,0.0
3315,3315,4.0,4.0,0.0
3316,3316,167.0,99.0,0.0
3317,3317,10.0,10.0,0.0
3318,3318,3.0,3.0,0.0
3319,3319,180.0,180.0,0.0
3320,3320,12.0,11.0,0.0
3321,3321,4.0,4.0,0.0
3322,3322,4.0,2.0,0.0
3323,3323,,12.0,0.0
3324,3324,13.0,13.0,0.0
3325,3325,9.0,7.0,0.0
3326,3326,6.0,4.0,0.0
3327,3327,18.0,18.0,0.0
3328,3328,2.0,2.0,0.0
3329,3329,79.0,74.0,4.0
3330,3330,73.0,73.0,0.0
3331,3331,212.0,2.0,0.0
3332,3332,7.0,7.0,0.0
3333,3333,35.0,35.0,0.0
3334,3334,53.0,53.0,0.0
3335,3335,23.0,23.0,0.0
3336,3336,174.0,24.0,0.0
3337,3337,32.0,3.0,0.0
3338,3338,4.0,4.0,0.0
3339,3339,12.0,1.0,0.0
3340,3340,15.0,15.0,0.0
3341,3341,257.0,0.0,0.0
3342,3342,132.0,132.0,0.0
3343,3343,3.0,3.0,0.0
3344,3344,27.0,27.0,0.0
3345,3345,27.0,27.0,0.0
3346,3346,21.0,21.0,0.0
3347,3347,3.0,3.0,0.0
3348,3348,27.0,27.0,0.0
3349,3349,112.0,112.0,0.0
3350,3350,2.0,2.0,0.0
3351,3351,13.0,13.0,0.0
3352,3352,49.0,47.0,0.0
3353,3353,7.0,7.0,0.0
3354,3354,30.0,21.0,0.0
3355,3355,118.0,2.0,0.0
3356,3356,10.0,10.0,0.0
3357,3357,53.0,53.0,0.0
3358,3358,137.0,137.0,0.0
3359,3359,44.0,44.0,0.0
3360,3360,111.0,17.0,0.0
3361,3361,12.0,12.0,0.0
3362,3362,90.0,90.0,0.0
3363,3363,145.0,145.0,8.0
3364,3364,30.0,4.0,0.0
3365,3365,4.0,4.0,0.0
3366,3366,1.0,0.0,3.0
3367,3367,4.0,4.0,0.0
3368,3368,2.0,2.0,0.0
3369,3369,,1.0,0.0
3370,3370,8.0,8.0,0.0
3371,3371,11.0,11.0,0.0
3372,3372,20.0,20.0,0.0
3373,3373,10.0,10.0,0.0
3374,3374,9.0,9.0,0.0
3375,3375,44.0,44.0,0.0
3376,3376,10.0,10.0,0.0
3377,3377,46.0,46.0,0.0
3378,3378,394.0,50.0,0.0
3379,3379,5.0,4.0,0.0
3380,3380,5.0,5.0,0.0
3381,3381,6.0,4.0,0.0
3382,3382,77.0,7.0,0.0
3383,3383,8.0,8.0,0.0
3384,3384,15.0,15.0,0.0
3385,3385,2.0,2.0,0.0
3386,3386,15.0,15.0,0.0
3387,3387,22.0,22.0,0.0
3388,3388,5.0,3.0,0.0
3389,3389,2.0,2.0,0.0
3390,3390,88.0,84.0,0.0
3391,3391,8.0,8.0,0.0
3392,3392,46.0,46.0,0.0
3393,3393,2.0,2.0,0.0
3394,3394,10.0,10.0,0.0
3395,3395,16.0,16.0,0.0
3396,3396,69.0,25.0,0.0
3397,3397,33.0,1.0,0.0
3398,3398,3.0,3.0,0.0
3399,3399,10.0,10.0,0.0
3400,3400,67.0,47.0,0.0
3401,3401,6.0,6.0,0.0
3402,3402,2.0,2.0,0.0
3403,3403,11.0,11.0,0.0
3404,3404,19.0,19.0,0.0
3405,3405,50.0,23.0,0.0
3406,3406,4.0,4.0,0.0
3407,3407,2.0,2.0,0.0
3408,3408,8.0,8.0,0.0
3409,3409,3.0,2.0,0.0
3410,3410,9.0,8.0,9.0
3411,3411,21.0,21.0,0.0
3412,3412,14.0,14.0,0.0
3413,3413,14.0,11.0,0.0
3414,3414,100.0,8.0,0.0
3415,3415,15.0,14.0,0.0
3416,3416,30.0,30.0,0.0
3417,3417,172.0,0.0,0.0
3418,3418,61.0,3.0,0.0
3419,3419,46.0,23.0,0.0
3420,3420,47.0,47.0,0.0
3421,3421,14.0,14.0,0.0
3422,3422,7.0,7.0,0.0
3423,3423,5.0,2.0,0.0
3424,3424,6.0,6.0,0.0
3425,3425,23.0,23.0,0.0
3426,3426,119.0,119.0,0.0
3427,3427,26.0,20.0,0.0
3428,3428,69.0,0.0,0.0
3429,3429,11.0,7.0,0.0
3430,3430,2.0,2.0,0.0
3431,3431,2.0,2.0,0.0
3432,3432,10.0,10.0,0.0
3433,3433,7.0,7.0,0.0
3434,3434,12.0,12.0,0.0
3435,3435,90.0,90.0,0.0
3436,3436,269.0,269.0,0.0
3437,3437,9.0,9.0,0.0
3438,3438,106.0,11.0,0.0
3439,3439,112.0,112.0,0.0
3440,3440,2.0,2.0,0.0
3441,3441,10.0,10.0,0.0
3442,3442,9.0,9.0,0.0
3443,3443,4.0,4.0,0.0
3444,3444,15.0,7.0,0.0
3445,3445,14.0,9.0,0.0
3446,3446,10.0,10.0,0.0
3447,3447,30.0,1.0,0.0
3448,3448,130.0,130.0,0.0
3449,3449,7.0,4.0,0.0
3450,3450,8.0,8.0,0.0
3451,3451,192.0,181.0,0.0
3452,3452,72.0,53.0,0.0
3453,3453,135.0,93.0,0.0
3454,3454,4.0,4.0,0.0
3455,3455,3.0,3.0,22.0
3456,3456,12.0,2.0,0.0
3457,3457,49.0,44.0,0.0
3458,3458,13.0,13.0,0.0
3459,3459,2.0,1.0,0.0
3460,3460,50.0,50.0,0.0
3461,3461,3.0,1.0,0.0
3462,3462,9.0,6.0,0.0
3463,3463,47.0,4.0,0.0
3464,3464,3.0,3.0,0.0
3465,3465,38.0,26.0,0.0
3466,3466,28.0,28.0,0.0
3467,3467,2.0,2.0,0.0
3468,3468,7.0,7.0,0.0
3469,3469,12.0,12.0,0.0
3470,3470,177.0,0.0,0.0
3471,3471,18.0,18.0,0.0
3472,3472,3.0,3.0,0.0
3473,3473,6.0,4.0,0.0
3474,3474,23.0,23.0,0.0
3475,3475,29.0,29.0,0.0
3476,3476,5.0,5.0,0.0
3477,3477,6.0,6.0,0.0
3478,3478,4.0,4.0,0.0
3479,3479,35.0,19.0,0.0
3480,3480,2.0,2.0,19.0
3481,3481,12.0,12.0,0.0
3482,3482,4.0,4.0,0.0
3483,3483,3.0,3.0,0.0
3484,3484,3.0,3.0,0.0
3485,3485,18.0,18.0,0.0
3486,3486,9.0,9.0,0.0
3487,3487,30.0,30.0,0.0
3488,3488,9.0,9.0,0.0
3489,3489,4.0,4.0,0.0
3490,3490,14.0,1.0,0.0
3491,3491,5.0,5.0,0.0
3492,3492,9.0,9.0,0.0
3493,3493,49.0,49.0,0.0
3494,3494,24.0,24.0,0.0
3495,3495,9.0,9.0,0.0
3496,3496,3.0,3.0,0.0
3497,3497,3.0,2.0,0.0
3498,3498,2.0,2.0,0.0
3499,3499,17.0,17.0,0.0
3500,3500,116.0,2.0,0.0
3501,3501,11.0,9.0,0.0
3502,3502,6.0,1.0,0.0
